value,type,time,trial_reference_time,reward,prob_A,prob_L,reward_A,reward_L,rt,id,trial
L,keyboard,368323,368056.184999994,0,0.45553443512926,0.54446556487074,FALSE,FALSE,266.815000005998,5eefb1494c5f9a4a7d2397d5,113
L,keyboard,370526,370372.904999997,100,0.488080814408181,0.51191918559182,FALSE,TRUE,153.095000003465,5eefb1494c5f9a4a7d2397d5,114
L,keyboard,372965,372530.564999994,100,0.555040611239142,0.444959388760858,FALSE,TRUE,434.435000006342,5eefb1494c5f9a4a7d2397d5,115
A,keyboard,375071,374979.930000001,100,0.646442300942855,0.353557699057145,TRUE,FALSE,91.0699999986682,5eefb1494c5f9a4a7d2397d5,116
L,keyboard,377185,377080.184999999,0,0.745840448766398,0.254159551233602,TRUE,FALSE,104.815000001108,5eefb1494c5f9a4a7d2397d5,117
A,keyboard,379389,379179.829999994,100,0.834174935632247,0.165825064367753,TRUE,FALSE,209.170000006328,5eefb1494c5f9a4a7d2397d5,118
A,keyboard,381503,381414.000000004,100,0.894344561496545,0.105655438503455,TRUE,FALSE,88.9999999956926,5eefb1494c5f9a4a7d2397d5,119
A,keyboard,383683,383546.025000003,100,0.915300097155922,0.0846999028440785,TRUE,FALSE,136.974999996717,5eefb1494c5f9a4a7d2397d5,120
A,keyboard,385866,385697.065,100,0.894589195005224,0.105410804994776,TRUE,TRUE,168.934999999707,5eefb1494c5f9a4a7d2397d5,121
A,keyboard,388046,387896.339999992,100,0.838701853472917,0.161298146527083,TRUE,FALSE,149.660000007949,5eefb1494c5f9a4a7d2397d5,122
A,keyboard,390230,390095.944999994,100,0.761156148781446,0.238843851218554,TRUE,TRUE,134.055000006338,5eefb1494c5f9a4a7d2397d5,123
A,keyboard,392470,392279.009999998,0,0.678867609787137,0.321132390212864,FALSE,TRUE,190.990000001621,5eefb1494c5f9a4a7d2397d5,124
A,keyboard,394539,394495.544999998,0,0.607796792070375,0.392203207929625,FALSE,FALSE,43.4550000020536,5eefb1494c5f9a4a7d2397d5,125
L,keyboard,396755,396545.899999997,100,0.559045783406825,0.440954216593175,FALSE,TRUE,209.100000002654,5eefb1494c5f9a4a7d2397d5,126
L,keyboard,398802,398762.415000005,100,0.536429377966439,0.463570622033561,FALSE,TRUE,39.5849999953061,5eefb1494c5f9a4a7d2397d5,127
L,keyboard,400968,400846.884999992,100,0.536123197114026,0.463876802885974,TRUE,TRUE,121.115000008256,5eefb1494c5f9a4a7d2397d5,128
L,keyboard,403248,402995.589999991,0,0.548408520859822,0.451591479140178,FALSE,FALSE,252.410000008647,5eefb1494c5f9a4a7d2397d5,129
A,keyboard,405357,405279.479999997,0,0.560954709802305,0.439045290197695,FALSE,FALSE,77.5200000025798,5eefb1494c5f9a4a7d2397d5,130
L,keyboard,407372,407362.125,0,0.562665438593892,0.437334561406108,TRUE,FALSE,9.87500000034925,5eefb1494c5f9a4a7d2397d5,131
L,keyboard,409550,409395.399999994,100,0.546978383197309,0.453021616802691,TRUE,TRUE,154.60000000603,5eefb1494c5f9a4a7d2397d5,132
A,keyboard,411737,411595.699999991,0,0.513685102601082,0.486314897398918,FALSE,FALSE,141.300000009243,5eefb1494c5f9a4a7d2397d5,133
L,keyboard,413919,413762.480000005,0,0.468776345770041,0.531223654229959,FALSE,FALSE,156.519999995129,5eefb1494c5f9a4a7d2397d5,134
L,keyboard,416027,415928.784999996,0,0.42239264124869,0.57760735875131,FALSE,FALSE,98.2150000035763,5eefb1494c5f9a4a7d2397d5,135
A,keyboard,419141,418045.444999996,0,0.385507820943154,0.614492179056846,FALSE,FALSE,1095.55500000389,5eefb1494c5f9a4a7d2397d5,136
A,keyboard,421241,421145.359999995,0,0.366339143904726,0.633660856095274,FALSE,TRUE,95.6400000050198,5eefb1494c5f9a4a7d2397d5,137
A,keyboard,423434,423279.139999999,0,0.367558431440359,0.632441568559641,FALSE,FALSE,154.860000001267,5eefb1494c5f9a4a7d2397d5,138
L,keyboard,425463,425445.504999996,0,0.385151077192737,0.614848922807263,FALSE,FALSE,17.4950000039535,5eefb1494c5f9a4a7d2397d5,139
A,keyboard,427644,427495.685000002,100,0.409297870924064,0.590702129075936,TRUE,TRUE,148.314999998314,5eefb1494c5f9a4a7d2397d5,140
A,keyboard,429751,429661.934999997,100,0.427071263063779,0.572928736936221,TRUE,FALSE,89.065000003553,5eefb1494c5f9a4a7d2397d5,141
A,keyboard,431766,431762.235000002,0,0.426207839678708,0.573792160321292,FALSE,TRUE,3.76499999803491,5eefb1494c5f9a4a7d2397d5,142
A,keyboard,433795,433762.145000001,0,0.398892873229218,0.601107126770783,FALSE,TRUE,32.8549999993993,5eefb1494c5f9a4a7d2397d5,143
L,keyboard,436103,435795.039999997,100,0.344464757055416,0.655535242944584,FALSE,TRUE,307.960000002757,5eefb1494c5f9a4a7d2397d5,144
L,keyboard,438221,438145.139999993,100,0.270227688623783,0.729772311376217,FALSE,TRUE,75.8600000067381,5eefb1494c5f9a4a7d2397d5,145
L,keyboard,440309,440261.895000003,0,0.190074430693261,0.809925569306739,FALSE,FALSE,47.1049999967218,5eefb1494c5f9a4a7d2397d5,146
A,keyboard,442399,442328.414999996,0,0.121225965476618,0.878774034523382,FALSE,FALSE,70.585000003688,5eefb1494c5f9a4a7d2397d5,147
A,keyboard,444516,444412.620000003,0,0.0799234868381494,0.920076513161851,FALSE,TRUE,103.379999997211,5eefb1494c5f9a4a7d2397d5,148
A,keyboard,446560,446561.874999999,0,0.0772127617446033,0.922787238255397,FALSE,TRUE,-1.87499999941792,5eefb1494c5f9a4a7d2397d5,149
L,keyboard,448625,448595.079999999,100,0.115955123115032,0.884044876884969,FALSE,TRUE,29.9200000008568,5eefb1494c5f9a4a7d2397d5,150
L,keyboard,450771,450629.220000003,100,0.189882510045797,0.810117489954203,FALSE,TRUE,141.779999997467,5eefb1494c5f9a4a7d2397d5,151
L,keyboard,452909,452811.780000004,100,0.284971391512297,0.715028608487703,FALSE,TRUE,97.2199999963632,5eefb1494c5f9a4a7d2397d5,152
L,keyboard,454954,454929.229999994,100,0.382790077833577,0.617209922166423,FALSE,TRUE,24.770000005723,5eefb1494c5f9a4a7d2397d5,153
L,keyboard,457365,456994.944999999,100,0.464945615445203,0.535054384554797,TRUE,TRUE,370.055000001448,5eefb1494c5f9a4a7d2397d5,154
L,keyboard,459589,459394.755000001,100,0.517464812021168,0.482535187978832,TRUE,TRUE,194.244999998831,5eefb1494c5f9a4a7d2397d5,155
L,keyboard,461792,461611.525,0,0.533968462158261,0.466031537841739,TRUE,FALSE,180.474999999744,5eefb1494c5f9a4a7d2397d5,156
L,keyboard,464063,463778.210000004,0,0.516830982058748,0.483169017941252,FALSE,FALSE,284.789999995963,5eefb1494c5f9a4a7d2397d5,157
L,mouse,488005,466095.47,100,0.476066980707412,0.523933019292588,FALSE,TRUE,21909.5299999998,5eefb1494c5f9a4a7d2397d5,158
L,mouse,494716,490036.175000001,0,0.426300186222514,0.573699813777486,FALSE,FALSE,4679.82499999891,5eefb1494c5f9a4a7d2397d5,159
L,mouse,497315,496744.305,100,0.382679887995954,0.617320112004046,TRUE,TRUE,570.694999999832,5eefb1494c5f9a4a7d2397d5,160
A,mouse,500438,499359.754999998,0,0.356876538951313,0.643123461048687,FALSE,TRUE,1078.24500000232,5eefb1494c5f9a4a7d2397d5,161
A,mouse,503224,502443.929999994,0,0.354240297255125,0.645759702744875,FALSE,FALSE,780.070000006002,5eefb1494c5f9a4a7d2397d5,162
A,mouse,505472,505227.969999993,100,0.372860431498833,0.627139568501167,TRUE,TRUE,244.030000007362,5eefb1494c5f9a4a7d2397d5,163
A,mouse,507712,507477.335000003,0,0.404718561632038,0.595281438367962,FALSE,TRUE,234.664999996778,5eefb1494c5f9a4a7d2397d5,164
L,keyboard,509946,509743.869999991,100,0.438538242812021,0.561461757187979,TRUE,TRUE,202.130000008852,5eefb1494c5f9a4a7d2397d5,165
A,keyboard,513047,511960.070000001,0,0.463462705032415,0.536537294967585,FALSE,FALSE,1086.929999999,5eefb1494c5f9a4a7d2397d5,166
A,keyboard,515212,515060.584999999,0,0.472472491638051,0.527527508361949,FALSE,FALSE,151.415000000736,5eefb1494c5f9a4a7d2397d5,167
L,keyboard,517319,517260.125000001,0,0.464545302531947,0.535454697468053,TRUE,FALSE,58.8749999993015,5eefb1494c5f9a4a7d2397d5,168
L,keyboard,519460,519343.819999995,100,0.44493414475171,0.55506585524829,TRUE,TRUE,116.180000005406,5eefb1494c5f9a4a7d2397d5,169
L,keyboard,521914,521493.269999992,100,0.42349000853533,0.57650999146467,FALSE,TRUE,420.730000008247,5eefb1494c5f9a4a7d2397d5,170
L,keyboard,523994,523927.419999993,0,0.411525398494675,0.588474601505325,FALSE,FALSE,66.5800000072923,5eefb1494c5f9a4a7d2397d5,171
L,keyboard,526115,526026.545000001,100,0.418143333991915,0.581856666008085,TRUE,TRUE,88.454999999376,5eefb1494c5f9a4a7d2397d5,172
L,keyboard,542227,528143.949999998,0,0.447120996776397,0.552879003223603,FALSE,FALSE,14083.0500000021,5eefb1494c5f9a4a7d2397d5,173
L,keyboard,544344,544243.105000001,0,0.495290341835858,0.504709658164142,TRUE,FALSE,100.894999998622,5eefb1494c5f9a4a7d2397d5,174
A,keyboard,546742,546376.814999996,100,0.552939690147929,0.447060309852071,TRUE,TRUE,365.185000004014,5eefb1494c5f9a4a7d2397d5,175
A,keyboard,550792,548760.809999993,0,0.60618724703988,0.393812752960121,FALSE,TRUE,2031.19000000751,5eefb1494c5f9a4a7d2397d5,176
L,keyboard,552996,552809.574999992,100,0.640710452071743,0.359289547928257,FALSE,TRUE,186.425000007963,5eefb1494c5f9a4a7d2397d5,177
L,keyboard,561505,555010.750000001,100,0.645814106213242,0.354185893786758,TRUE,TRUE,6494.24999999872,5eefb1494c5f9a4a7d2397d5,178
L,keyboard,569865,563509.550000003,0,0.617699782056042,0.382300217943958,TRUE,FALSE,6355.44999999751,5eefb1494c5f9a4a7d2397d5,179
A,keyboard,572230,571859.769999996,100,0.560995745721016,0.439004254278984,TRUE,FALSE,370.230000004522,5eefb1494c5f9a4a7d2397d5,180
A,keyboard,574540,574259.514999998,100,0.488068775867795,0.511931224132205,TRUE,TRUE,280.485000002082,5eefb1494c5f9a4a7d2397d5,181
A,keyboard,594627,576592.724999995,100,0.416240799667394,0.583759200332606,TRUE,TRUE,18034.275000005,5eefb1494c5f9a4a7d2397d5,182
A,keyboard,598363,596642.265000002,0,0.363608587950661,0.636391412049339,FALSE,TRUE,1720.73499999777,5eefb1494c5f9a4a7d2397d5,183
A,keyboard,602221,600642.754999994,100,0.344554627009757,0.655445372990243,TRUE,TRUE,1578.24500000651,5eefb1494c5f9a4a7d2397d5,184
A,keyboard,605244,604243.004999997,0,0.366133062865195,0.633866937134805,FALSE,TRUE,1000.99500000337,5eefb1494c5f9a4a7d2397d5,185
L,keyboard,607628,607262.115000005,100,0.426288497921776,0.573711502078224,FALSE,TRUE,365.884999995004,5eefb1494c5f9a4a7d2397d5,186
L,keyboard,609839,609658.750000002,0,0.514378338825107,0.485621661174893,FALSE,FALSE,180.249999997672,5eefb1494c5f9a4a7d2397d5,187
A,keyboard,611983,611875.560000001,0,0.613854274878112,0.386145725121888,FALSE,FALSE,107.439999999595,5eefb1494c5f9a4a7d2397d5,188
A,keyboard,614158,614010.150000002,100,0.706383533377469,0.293616466622531,TRUE,FALSE,147.849999998114,5eefb1494c5f9a4a7d2397d5,189
A,keyboard,616449,616181.060000003,0,0.776312846314855,0.223687153685145,FALSE,FALSE,267.939999997383,5eefb1494c5f9a4a7d2397d5,190
A,keyboard,618722,618492.119999995,100,0.814300044853683,0.185699955146317,TRUE,FALSE,229.880000004661,5eefb1494c5f9a4a7d2397d5,191
L,keyboard,620894,620742.209999997,0,0.819179566095114,0.180820433904886,TRUE,FALSE,151.790000003297,5eefb1494c5f9a4a7d2397d5,192
A,keyboard,623119,622926.114999995,100,0.797620578220473,0.202379421779527,TRUE,FALSE,192.885000005248,5eefb1494c5f9a4a7d2397d5,193
A,keyboard,625670,625209.900000002,100,0.761742709741588,0.238257290258412,TRUE,TRUE,460.099999998347,5eefb1494c5f9a4a7d2397d5,194
A,keyboard,627969,627693.335000004,100,0.725406664557612,0.274593335442389,TRUE,TRUE,275.664999996428,5eefb1494c5f9a4a7d2397d5,195
A,keyboard,629979,629976.23,100,0.700243454793945,0.299756545206055,TRUE,TRUE,2.7699999997858,5eefb1494c5f9a4a7d2397d5,196
A,keyboard,632211,631976.519999997,0,0.692532769648949,0.307467230351052,FALSE,FALSE,234.480000003474,5eefb1494c5f9a4a7d2397d5,197
L,keyboard,634414,634225.299999991,0,0.701778159791776,0.298221840208224,FALSE,FALSE,188.700000009034,5eefb1494c5f9a4a7d2397d5,198
L,keyboard,636581,636441.779999994,0,0.721330561178931,0.278669438821069,TRUE,FALSE,139.220000006259,5eefb1494c5f9a4a7d2397d5,199
A,keyboard,638728,638625.889999996,0,0.740823166623614,0.259176833376386,FALSE,FALSE,102.110000004293,5eefb1494c5f9a4a7d2397d5,200
L,keyboard,55578,46397.4750000007,0,0.749665798452642,0.250334201547359,TRUE,FALSE,9180.52499999933,5ef697f43ce68a189be50e02,1
A,keyboard,59546,57598.2950000007,100,0.740550336518633,0.259449663481367,TRUE,FALSE,1947.70499999931,5ef697f43ce68a189be50e02,2
L,keyboard,61681,61549.1050000001,100,0.711923169687433,0.288076830312567,TRUE,TRUE,131.894999999946,5ef697f43ce68a189be50e02,3
L,keyboard,64447,63722.675,0,0.668683918154119,0.331316081845881,FALSE,FALSE,724.325000000019,5ef697f43ce68a189be50e02,4
L,keyboard,66789,66476.6850000006,0,0.620885473953537,0.379114526046463,TRUE,FALSE,312.314999999449,5ef697f43ce68a189be50e02,5
L,keyboard,69106,68778.2150000003,100,0.580792457207485,0.419207542792515,TRUE,TRUE,327.784999999727,5ef697f43ce68a189be50e02,6
A,keyboard,71201,71132.8250000006,100,0.559138337773625,0.440861662226375,TRUE,FALSE,68.1749999994063,5ef697f43ce68a189be50e02,7
A,keyboard,73568,73194.9050000003,100,0.561668056708911,0.438331943291089,TRUE,TRUE,373.09499999971,5ef697f43ce68a189be50e02,8
L,keyboard,76001,75598.1200000006,0,0.58699151986522,0.41300848013478,FALSE,FALSE,402.879999999437,5ef697f43ce68a189be50e02,9
A,keyboard,78698,78014.5200000006,100,0.626418777669515,0.373581222330486,TRUE,FALSE,683.47999999937,5ef697f43ce68a189be50e02,10
L,keyboard,81019,80715.9300000003,100,0.665897524600039,0.334102475399961,TRUE,TRUE,303.069999999701,5ef697f43ce68a189be50e02,11
L,keyboard,83029,83021.5000000007,0,0.689580749769398,0.310419250230602,TRUE,FALSE,7.49999999925785,5ef697f43ce68a189be50e02,12
L,keyboard,85628,85049.4000000008,0,0.684082888999413,0.315917111000587,FALSE,FALSE,578.59999999922,5ef697f43ce68a189be50e02,13
L,keyboard,87943,87645.595,100,0.642269237191373,0.357730762808627,TRUE,TRUE,297.405000000043,5ef697f43ce68a189be50e02,14
L,keyboard,90065,89945.0850000003,0,0.565527735728905,0.434472264271095,TRUE,FALSE,119.914999999717,5ef697f43ce68a189be50e02,15
A,keyboard,92327,92077.1150000001,100,0.463868513210639,0.536131486789361,TRUE,TRUE,249.884999999951,5ef697f43ce68a189be50e02,16
A,keyboard,94584,94348.035,0,0.353777486185298,0.646222513814702,FALSE,FALSE,235.965000000026,5ef697f43ce68a189be50e02,17
A,keyboard,101767,96584.4550000002,0,0.254356973639503,0.745643026360497,FALSE,TRUE,5182.54499999984,5ef697f43ce68a189be50e02,18
L,keyboard,104265,103764.955000001,100,0.182751927095744,0.817248072904256,FALSE,TRUE,500.044999999445,5ef697f43ce68a189be50e02,19
L,keyboard,106801,106279.365,100,0.150056706138469,0.849943293861531,TRUE,TRUE,521.634999999675,5ef697f43ce68a189be50e02,20
L,keyboard,108909,108827.33,0,0.158769989547348,0.841230010452652,FALSE,FALSE,81.6699999999255,5ef697f43ce68a189be50e02,21
A,keyboard,111359,110912.68,0,0.202449128013899,0.797550871986101,FALSE,TRUE,446.319999999629,5ef697f43ce68a189be50e02,22
L,keyboard,113457,113389.955000001,100,0.267624225515782,0.732375774484218,FALSE,TRUE,67.0449999994453,5ef697f43ce68a189be50e02,23
L,keyboard,115508,115417.600000001,100,0.337428574331654,0.662571425668346,TRUE,TRUE,90.3999999993248,5ef697f43ce68a189be50e02,24
L,keyboard,117959,117514.880000001,100,0.39595088827628,0.60404911172372,FALSE,TRUE,444.11999999937,5ef697f43ce68a189be50e02,25
A,keyboard,120305,119966.415000001,0,0.432138602785516,0.567861397214484,FALSE,TRUE,338.584999999221,5ef697f43ce68a189be50e02,26
L,keyboard,122490,122306.945,0,0.442226505271817,0.557773494728183,FALSE,FALSE,183.054999999731,5ef697f43ce68a189be50e02,27
L,keyboard,124767,124487.160000001,100,0.430088418647805,0.569911581352195,FALSE,TRUE,279.839999999414,5ef697f43ce68a189be50e02,28
L,keyboard,126908,126778.86,100,0.405492174741729,0.594507825258271,TRUE,TRUE,129.13999999965,5ef697f43ce68a189be50e02,29
L,keyboard,129495,128911.375000001,0,0.380816998532656,0.619183001467344,FALSE,FALSE,583.624999999418,5ef697f43ce68a189be50e02,30
A,keyboard,131956,131521.835,0,0.367207082939705,0.632792917060296,FALSE,TRUE,434.164999999542,5ef697f43ce68a189be50e02,31
A,keyboard,134325,133980.335,100,0.371271712654233,0.628728287345767,TRUE,TRUE,344.664999999804,5ef697f43ce68a189be50e02,32
L,keyboard,137301,136549.910000001,100,0.393265197092102,0.606734802907898,TRUE,TRUE,751.089999999356,5ef697f43ce68a189be50e02,33
L,keyboard,139478,139327.575,0,0.427241382421531,0.572758617578469,TRUE,FALSE,150.424999999756,5ef697f43ce68a189be50e02,34
A,keyboard,142140,141480.38,0,0.463102885963116,0.536897114036884,FALSE,FALSE,659.620000000025,5ef697f43ce68a189be50e02,35
A,keyboard,144572,144168.16,100,0.489917402130864,0.510082597869136,TRUE,FALSE,403.839999999822,5ef697f43ce68a189be50e02,36
A,keyboard,146786,146581.195000001,0,0.499507414763229,0.500492585236772,FALSE,FALSE,204.804999999353,5ef697f43ce68a189be50e02,37
A,keyboard,148904,148800.185,0,0.489238905165592,0.510761094834408,FALSE,FALSE,103.814999999944,5ef697f43ce68a189be50e02,38
A,keyboard,151012,150913.610000001,100,0.463162192840554,0.536837807159446,TRUE,TRUE,98.3899999994901,5ef697f43ce68a189be50e02,39
L,keyboard,153415,153017.31,0,0.431129970760669,0.568870029239331,FALSE,FALSE,397.689999999828,5ef697f43ce68a189be50e02,40
L,keyboard,155744,155414.3,0,0.406100908679683,0.593899091320317,TRUE,FALSE,329.699999999633,5ef697f43ce68a189be50e02,41
L,keyboard,157883,157765.490000001,100,0.400367055345227,0.599632944654773,FALSE,TRUE,117.509999999311,5ef697f43ce68a189be50e02,42
A,keyboard,160036,159897.265000001,0,0.421769174734138,0.578230825265863,FALSE,FALSE,138.734999999491,5ef697f43ce68a189be50e02,43
L,keyboard,162192,162050.130000001,100,0.470992208812329,0.529007791187671,FALSE,TRUE,141.869999999471,5ef697f43ce68a189be50e02,44
L,keyboard,164207,164195.900000001,0,0.54075250219438,0.45924749780562,TRUE,FALSE,11.0999999993946,5ef697f43ce68a189be50e02,45
L,keyboard,166409,166230.790000001,100,0.617174959907225,0.382825040092775,TRUE,TRUE,178.209999999468,5ef697f43ce68a189be50e02,46
L,keyboard,168485,168411.590000001,0,0.683053323502112,0.316946676497888,TRUE,FALSE,73.4099999993923,5ef697f43ce68a189be50e02,47
L,keyboard,170547,170515.54,0,0.722158120748939,0.277841879251061,FALSE,FALSE,31.4599999996717,5ef697f43ce68a189be50e02,48
L,keyboard,172578,172536.79,100,0.723452257925384,0.276547742074616,TRUE,TRUE,41.2099999999045,5ef697f43ce68a189be50e02,49
L,keyboard,174765,174598.875000001,100,0.684079992737727,0.315920007262273,TRUE,TRUE,166.124999999418,5ef697f43ce68a189be50e02,50
L,keyboard,176826,176786.520000001,0,0.610311872032197,0.389688127967803,FALSE,FALSE,39.4799999994284,5ef697f43ce68a189be50e02,51
L,keyboard,179009,178851.27,0,0.516170798282367,0.483829201717633,TRUE,FALSE,157.729999999894,5ef697f43ce68a189be50e02,52
A,keyboard,181242,181029.375,0,0.420084720605145,0.579915279394855,FALSE,TRUE,212.624999999942,5ef697f43ce68a189be50e02,53
A,keyboard,183274,183244.795000001,0,0.340439754750203,0.659560245249797,FALSE,TRUE,29.2049999994924,5ef697f43ce68a189be50e02,54
A,keyboard,185290,185286.665000001,100,0.291199184963792,0.708800815036208,TRUE,TRUE,3.33499999946798,5ef697f43ce68a189be50e02,55
L,keyboard,187366,187316.295000001,100,0.278729277407049,0.721270722592951,FALSE,TRUE,49.7049999994633,5ef697f43ce68a189be50e02,56
A,keyboard,189421,189383.705,0,0.300639696538586,0.699360303461414,FALSE,FALSE,37.2949999998091,5ef697f43ce68a189be50e02,57
A,keyboard,191448,191432.540000001,100,0.346896996763806,0.653103003236194,TRUE,TRUE,15.4599999992934,5ef697f43ce68a189be50e02,58
A,keyboard,193465,193439.715,0,0.402855770423443,0.597144229576557,FALSE,TRUE,25.2849999995669,5ef697f43ce68a189be50e02,59
A,keyboard,195507,195474.25,0,0.453342291212642,0.546657708787358,FALSE,FALSE,32.7499999997963,5ef697f43ce68a189be50e02,60
A,keyboard,197519,197501.975,100,0.486659008364246,0.513340991635754,TRUE,FALSE,17.0249999998778,5ef697f43ce68a189be50e02,61
A,keyboard,199534,199529.570000001,0,0.497426111880334,0.502573888119667,FALSE,FALSE,4.42999999941094,5ef697f43ce68a189be50e02,62
L,keyboard,201578,201544.105,0,0.487522244372494,0.512477755627506,TRUE,FALSE,33.8950000000477,5ef697f43ce68a189be50e02,63
A,keyboard,203603,203572.03,0,0.464931386768407,0.535068613231594,FALSE,TRUE,30.9699999997392,5ef697f43ce68a189be50e02,64
A,keyboard,205621,205613.355,100,0.44089341021993,0.55910658978007,TRUE,TRUE,7.64499999958207,5ef697f43ce68a189be50e02,65
L,keyboard,207732,207641.495000001,100,0.426226480814089,0.573773519185911,FALSE,TRUE,90.504999999248,5ef697f43ce68a189be50e02,66
A,keyboard,209809,209731.355,100,0.42790957341025,0.57209042658975,TRUE,TRUE,77.6450000001059,5ef697f43ce68a189be50e02,67
L,keyboard,211838,211815.075,100,0.446922788196302,0.553077211803698,FALSE,TRUE,22.9249999995809,5ef697f43ce68a189be50e02,68
A,keyboard,213970,213884.510000001,0,0.477969366656,0.522030633344,FALSE,TRUE,85.489999999234,5ef697f43ce68a189be50e02,69
L,keyboard,216068,215995.010000001,100,0.511153188170279,0.488846811829721,FALSE,TRUE,72.9899999994668,5ef697f43ce68a189be50e02,70
